EmployeeID,Age,Gender,Ethnicity,Department,JobTitle,PerformanceScore,TenureYears,DisabilityStatus,VeteranStatus,Location,LGBTStatus,Promotion,InclusionProgramParticipant,Salary
14624,24,Male,Black,Finance,Engineer,4,10.7,No,Yes,Austin,No,Yes,No,166966
14625,43,Male,White,Finance,Engineer,1,11.8,Yes,No,Los Angeles,No,Yes,No,251352
14626,52,Male,Indian,HR,Specialist,3,15.6,No,Yes,Austin,Yes,Yes,No,244984
14627,47,Female,Hispanic,Legal,Analyst,5,8.4,Yes,Yes,Los Angeles,Yes,Yes,No,124171
14628,45,Female,White,Finance,Leadership,1,14.5,Yes,No,Chicago,Yes,Yes,No,247155
14629,48,Male,Black,HR,Manager,2,8.4,Yes,Yes,Chicago,Yes,Yes,Yes,156217
14630,23,Male,Indian,Finance,Engineer,4,7.3,Yes,Yes,Chicago,No,Yes,No,186570
14631,27,Female,Indian,Marketing,Specialist,4,1.2,Yes,Yes,Austin,No,No,Yes,245877
14632,47,Male,Indian,Legal,Leadership,5,2.2,Yes,No,New York,Yes,Yes,No,216403
14633,53,Female,Hispanic,Engineering,Leadership,1,10.0,No,Yes,Houston,No,No,Yes,245260
14634,30,Female,White,Sales,Specialist,3,19.0,No,Yes,New York,Yes,No,Yes,206578
14635,56,Female,White,Engineering,Manager,3,7.7,No,No,Atlanta,No,Yes,Yes,101493
14636,37,Male,Hispanic,Marketing,Analyst,4,8.9,No,No,New York,Yes,Yes,Yes,250600
14637,44,Male,White,Sales,Manager,4,2.3,No,Yes,Atlanta,No,Yes,No,200423
14638,44,Female,Indian,Marketing,Engineer,5,18.6,Yes,No,New York,Yes,Yes,No,229132
14639,22,Female,Indian,Engineering,Manager,4,3.8,No,Yes,Chicago,No,No,Yes,187768
14640,34,Female,Hispanic,Marketing,Leadership,1,16.9,No,No,Chicago,Yes,No,Yes,111269
14641,31,Female,Hispanic,Legal,Manager,2,18.7,No,No,Austin,No,Yes,Yes,239826
14642,48,Female,Black,HR,Specialist,5,6.6,Yes,No,Atlanta,Yes,Yes,Yes,284360
14643,50,Male,Indian,Legal,Analyst,3,16.3,Yes,Yes,Houston,No,No,Yes,284603
14644,56,Female,White,Marketing,Engineer,3,3.4,Yes,No,Houston,Yes,Yes,No,268051
14645,42,Male,Black,Engineering,Analyst,5,10.6,Yes,No,Chicago,Yes,No,No,97021
14646,50,Female,Hispanic,HR,Specialist,4,11.4,Yes,No,Atlanta,No,Yes,Yes,200831
14647,44,Male,Indian,Engineering,Analyst,4,1.5,Yes,Yes,Atlanta,No,No,No,244701
14648,45,Female,Black,Finance,Engineer,5,8.2,No,No,Houston,Yes,No,No,229705
14649,46,Male,Asian,HR,Leadership,2,11.5,Yes,No,Los Angeles,No,Yes,Yes,154117
14650,38,Female,White,Legal,Leadership,1,15.8,No,No,Austin,No,No,Yes,119335
14651,40,Male,Black,HR,Leadership,1,16.6,Yes,Yes,New York,No,Yes,No,172230
14652,45,Male,Black,Sales,Manager,4,6.8,No,Yes,Austin,Yes,No,Yes,250823
14653,41,Female,Indian,Legal,Engineer,4,13.6,Yes,No,New York,No,No,No,257374
14654,30,Male,Indian,Legal,Engineer,4,0.6,No,Yes,Los Angeles,No,No,Yes,269800
14655,26,Male,Black,Finance,Manager,4,10.2,Yes,Yes,New York,Yes,Yes,Yes,230448
14656,41,Male,Asian,HR,Manager,1,16.7,Yes,No,Houston,Yes,Yes,No,224207
14657,56,Female,Black,HR,Leadership,3,9.4,No,Yes,Los Angeles,No,Yes,Yes,282915
14658,24,Male,White,Sales,Manager,1,6.1,Yes,Yes,New York,Yes,Yes,Yes,157502
14659,38,Female,Hispanic,HR,Analyst,4,10.8,No,No,Los Angeles,Yes,Yes,Yes,148480
14660,45,Female,Black,Legal,Analyst,5,19.2,No,No,Austin,No,Yes,Yes,192447
14661,57,Female,Asian,Engineering,Leadership,4,7.8,Yes,No,Los Angeles,Yes,Yes,No,162262
14662,57,Male,Black,Marketing,Analyst,2,4.8,No,No,New York,Yes,Yes,No,273004
14663,40,Male,Asian,Marketing,Leadership,4,11.4,Yes,No,New York,Yes,Yes,No,273338
14664,26,Female,Asian,Finance,Specialist,2,17.9,No,No,Chicago,Yes,No,Yes,163358
14665,64,Male,Hispanic,Marketing,Engineer,3,2.9,Yes,No,Austin,Yes,Yes,No,254581
14666,30,Male,White,HR,Engineer,3,4.3,No,Yes,Houston,No,No,Yes,135454
14667,25,Female,Asian,Legal,Manager,3,5.8,Yes,No,Chicago,No,Yes,Yes,143454
14668,37,Female,Black,Legal,Leadership,2,3.8,Yes,No,Atlanta,Yes,Yes,Yes,260277
14669,58,Male,Black,HR,Analyst,3,13.9,Yes,No,Atlanta,Yes,Yes,No,265247
14670,29,Male,Indian,HR,Leadership,5,8.8,No,Yes,Houston,No,No,Yes,183289
14671,54,Female,Hispanic,HR,Engineer,4,6.6,Yes,Yes,Atlanta,Yes,Yes,No,166051
14672,39,Female,Hispanic,HR,Analyst,5,6.6,No,Yes,Los Angeles,Yes,Yes,No,157399
14673,30,Female,Black,Finance,Manager,2,10.1,No,No,Atlanta,Yes,Yes,Yes,214709
14674,46,Female,Indian,Marketing,Specialist,3,17.6,No,No,Atlanta,Yes,No,Yes,176959
14675,54,Female,Asian,Engineering,Specialist,5,17.9,Yes,No,Houston,No,Yes,No,194409
14676,24,Female,Hispanic,Finance,Manager,4,1.3,Yes,Yes,Atlanta,No,No,Yes,114618
14677,38,Male,Black,Finance,Engineer,5,0.9,Yes,Yes,Los Angeles,Yes,No,Yes,187249
14678,53,Female,Black,Legal,Analyst,5,4.8,Yes,No,Los Angeles,Yes,No,Yes,156671
14679,57,Male,White,Sales,Specialist,3,12.2,Yes,Yes,Atlanta,Yes,Yes,Yes,207327
14680,22,Male,Hispanic,Legal,Manager,4,4.0,Yes,Yes,New York,Yes,Yes,No,239587
14681,54,Female,Hispanic,Marketing,Analyst,5,13.4,Yes,Yes,Chicago,Yes,Yes,Yes,119196
14682,41,Female,White,Finance,Analyst,1,6.2,Yes,Yes,Houston,No,No,No,226787
14683,25,Female,Indian,Engineering,Analyst,1,17.4,Yes,Yes,Atlanta,No,No,No,190026
14684,44,Female,Asian,Finance,Specialist,5,7.9,Yes,Yes,Los Angeles,Yes,No,No,262389
14685,47,Male,Black,HR,Leadership,4,13.5,No,Yes,Chicago,Yes,No,Yes,166878
14686,54,Male,Black,HR,Manager,5,6.6,No,No,Chicago,Yes,No,No,194410
14687,42,Male,White,Sales,Specialist,4,7.4,No,Yes,Atlanta,No,Yes,No,107915
14688,35,Male,Hispanic,Marketing,Specialist,5,3.9,Yes,Yes,Chicago,Yes,No,No,240167
14689,31,Female,White,Finance,Specialist,5,1.3,No,Yes,Atlanta,Yes,Yes,No,91943
14690,47,Male,White,Engineering,Analyst,1,8.4,No,Yes,Houston,Yes,No,Yes,197181
14691,37,Male,White,Legal,Leadership,1,5.3,Yes,Yes,Los Angeles,No,No,Yes,277097
14692,43,Male,Hispanic,Marketing,Analyst,4,12.9,No,No,Atlanta,No,Yes,Yes,276630
14693,64,Female,Asian,HR,Analyst,1,17.6,No,No,Atlanta,No,Yes,No,230649
14694,51,Female,White,Legal,Specialist,1,3.3,No,No,Chicago,No,No,Yes,185272
14695,22,Female,White,HR,Leadership,4,14.2,Yes,Yes,Atlanta,No,Yes,Yes,140030
14696,36,Female,White,Legal,Engineer,1,15.2,No,Yes,Chicago,No,No,Yes,100425
14697,22,Male,Black,Sales,Leadership,5,10.6,Yes,No,New York,No,No,Yes,148965
14698,64,Male,Black,Sales,Analyst,1,13.7,Yes,Yes,Atlanta,Yes,No,Yes,116754
14699,24,Female,Hispanic,Marketing,Analyst,1,13.1,No,Yes,Los Angeles,No,Yes,Yes,264245
14700,64,Female,Hispanic,Marketing,Engineer,5,5.4,Yes,No,Chicago,No,Yes,Yes,122212
14701,58,Female,White,Finance,Analyst,2,19.1,Yes,No,Austin,No,No,Yes,219910
14702,59,Female,Indian,Legal,Specialist,4,4.1,No,No,Chicago,Yes,Yes,Yes,153521
14703,22,Female,Hispanic,Engineering,Analyst,2,11.7,Yes,Yes,Chicago,No,No,No,93682
14704,51,Male,Hispanic,Sales,Specialist,4,6.8,No,Yes,Chicago,Yes,Yes,Yes,212869
14705,22,Female,White,Sales,Leadership,1,11.7,No,Yes,New York,No,No,Yes,144309
14706,44,Male,Asian,Marketing,Leadership,1,10.2,Yes,No,Houston,Yes,No,Yes,280522
14707,53,Female,Indian,Legal,Engineer,3,9.9,Yes,No,Atlanta,No,No,No,202894
14708,50,Male,Black,HR,Analyst,1,18.1,Yes,Yes,Los Angeles,No,Yes,No,190202
14709,44,Male,Indian,Finance,Engineer,2,0.8,Yes,No,Chicago,No,Yes,No,95165
14710,23,Female,Asian,Legal,Manager,1,18.8,No,No,Los Angeles,Yes,Yes,Yes,166033
14711,39,Male,Hispanic,Marketing,Leadership,5,17.0,No,Yes,Austin,No,Yes,Yes,262482
14712,51,Female,Asian,Engineering,Analyst,2,0.7,No,No,Houston,No,No,Yes,264094
14713,52,Male,Asian,Engineering,Engineer,1,10.0,Yes,Yes,New York,Yes,No,Yes,116477
14714,41,Female,Indian,Engineering,Leadership,2,13.2,Yes,Yes,Houston,Yes,Yes,Yes,110006
14715,42,Female,White,Legal,Manager,3,8.1,No,Yes,Austin,No,Yes,No,218215
14716,39,Female,Black,Finance,Analyst,1,3.0,Yes,No,Chicago,No,No,Yes,233692
14717,27,Female,Black,HR,Analyst,2,11.9,No,Yes,Chicago,No,No,Yes,257440
14718,38,Female,Hispanic,Finance,Engineer,5,11.1,Yes,No,Los Angeles,No,Yes,Yes,207108
14719,58,Male,Indian,Engineering,Specialist,3,19.0,No,No,Houston,Yes,Yes,Yes,107613
14720,60,Female,Black,Sales,Analyst,2,10.9,No,Yes,Atlanta,No,No,Yes,143828
14721,63,Female,White,HR,Specialist,2,8.1,No,Yes,Houston,Yes,No,No,115038
14722,35,Female,Black,Finance,Manager,1,5.3,Yes,Yes,Austin,Yes,Yes,Yes,146124
14723,34,Male,White,Engineering,Engineer,5,7.7,No,No,New York,No,No,No,204946
14724,55,Male,Asian,Engineering,Specialist,5,5.4,Yes,Yes,Chicago,No,No,Yes,177468
14725,33,Male,White,Sales,Analyst,3,4.2,No,Yes,Los Angeles,Yes,Yes,No,263578
14726,29,Male,Hispanic,HR,Manager,5,15.9,Yes,No,Atlanta,Yes,No,Yes,165918
14727,26,Female,White,Sales,Engineer,3,6.6,Yes,Yes,Houston,Yes,No,No,260249
14728,46,Female,White,Legal,Engineer,4,6.7,Yes,No,New York,Yes,No,No,271347
14729,40,Female,Asian,Sales,Specialist,4,5.9,Yes,No,Houston,No,No,No,280116
14730,44,Male,Asian,HR,Leadership,5,7.1,Yes,Yes,Houston,No,Yes,No,247650
14731,22,Male,Asian,Legal,Analyst,3,2.8,Yes,No,Austin,No,No,Yes,106742
14732,46,Female,White,Legal,Analyst,2,18.1,No,Yes,Chicago,Yes,No,Yes,126627
14733,37,Female,Hispanic,Sales,Specialist,5,5.5,Yes,Yes,New York,No,Yes,Yes,95850
14734,44,Female,Hispanic,Legal,Specialist,3,4.5,Yes,Yes,Atlanta,No,No,Yes,91821
14735,47,Female,Hispanic,Marketing,Specialist,4,9.7,No,Yes,Houston,Yes,No,Yes,231972
14736,54,Male,White,Finance,Leadership,4,7.3,Yes,No,Los Angeles,Yes,Yes,Yes,268715
14737,46,Female,Hispanic,Sales,Manager,3,1.5,Yes,No,Atlanta,No,Yes,Yes,222038
14738,33,Male,Indian,Engineering,Leadership,2,13.1,No,Yes,Chicago,Yes,Yes,No,175185
14739,39,Female,Asian,Marketing,Analyst,1,11.6,Yes,No,Los Angeles,Yes,No,Yes,118713
14740,64,Male,Indian,Marketing,Engineer,1,6.8,No,No,Austin,Yes,Yes,No,280643
14741,59,Female,Asian,Finance,Manager,4,15.7,No,Yes,Los Angeles,Yes,Yes,Yes,266166
14742,25,Female,Indian,Finance,Engineer,3,7.9,No,No,Atlanta,Yes,Yes,Yes,240960
14743,41,Female,Black,Marketing,Manager,3,12.4,No,Yes,Houston,Yes,Yes,Yes,287684
14744,22,Male,Black,HR,Analyst,5,18.2,Yes,Yes,Los Angeles,Yes,No,Yes,257308
14745,27,Female,Asian,Marketing,Specialist,4,3.5,No,Yes,Austin,Yes,No,Yes,264941
14746,46,Female,Hispanic,HR,Analyst,2,18.5,No,Yes,Chicago,Yes,Yes,Yes,197898
14747,24,Male,Asian,Sales,Leadership,4,19.8,Yes,No,Los Angeles,No,No,No,258103
14748,61,Male,Asian,Legal,Leadership,2,10.5,Yes,No,Atlanta,No,No,No,280028
14749,39,Male,Indian,Engineering,Analyst,5,15.9,Yes,Yes,Houston,Yes,Yes,No,249071
14750,48,Female,Asian,Marketing,Specialist,5,0.9,No,Yes,Austin,Yes,Yes,No,188257
14751,34,Male,Indian,Finance,Analyst,4,5.7,Yes,Yes,Chicago,Yes,No,No,188765
14752,54,Female,Asian,Marketing,Specialist,5,15.9,Yes,Yes,Los Angeles,No,No,No,162020
14753,57,Female,Indian,HR,Specialist,4,4.0,No,Yes,Chicago,Yes,Yes,Yes,157009
14754,62,Male,White,Sales,Manager,5,6.4,No,Yes,Austin,No,Yes,Yes,99034
14755,52,Male,Asian,Marketing,Manager,2,18.8,No,Yes,Austin,Yes,Yes,No,192987
14756,45,Female,Hispanic,Engineering,Analyst,3,7.6,No,No,Chicago,Yes,No,No,210697
14757,61,Male,Asian,Marketing,Leadership,5,19.8,Yes,Yes,Atlanta,No,Yes,Yes,166666
14758,56,Female,Indian,Finance,Leadership,1,8.0,Yes,Yes,New York,No,No,No,186360
14759,63,Female,White,Sales,Manager,5,18.9,Yes,Yes,Atlanta,No,Yes,Yes,98295
14760,55,Male,Asian,Legal,Engineer,4,17.6,No,Yes,New York,Yes,No,No,116812
14761,57,Female,Indian,Engineering,Engineer,2,13.2,No,No,Atlanta,Yes,No,No,142327
14762,47,Male,Hispanic,Sales,Analyst,1,7.5,No,Yes,Atlanta,No,Yes,No,167952
14763,58,Male,Indian,Engineering,Leadership,2,2.1,No,No,Chicago,Yes,No,No,158315
14764,53,Female,Black,Finance,Manager,4,2.8,Yes,No,New York,No,No,No,273346
14765,43,Female,Hispanic,Marketing,Analyst,1,2.9,No,No,Chicago,Yes,Yes,No,110482
14766,51,Female,White,Marketing,Manager,2,15.6,Yes,Yes,Houston,No,Yes,No,148201
14767,53,Male,Indian,Legal,Manager,1,4.9,Yes,Yes,Austin,No,No,No,154448
14768,37,Female,White,Marketing,Analyst,2,17.0,No,Yes,Houston,Yes,Yes,No,223672
14769,53,Male,Asian,HR,Analyst,2,8.3,Yes,Yes,Los Angeles,Yes,Yes,No,261701
14770,44,Female,Black,HR,Leadership,4,14.8,Yes,No,New York,No,No,Yes,89707
14771,29,Female,Asian,Marketing,Manager,4,14.4,Yes,No,Los Angeles,Yes,No,Yes,132847
14772,56,Male,White,Sales,Engineer,2,16.4,Yes,Yes,Atlanta,Yes,No,No,225274
14773,61,Female,White,Sales,Engineer,3,7.4,No,No,Houston,Yes,No,Yes,108731
14774,45,Female,Black,Legal,Analyst,3,9.5,Yes,Yes,Chicago,Yes,No,Yes,176126
14775,52,Male,Indian,Legal,Engineer,4,10.7,No,Yes,Austin,No,Yes,Yes,245054
14776,54,Female,White,Sales,Specialist,4,13.8,No,Yes,Houston,No,Yes,Yes,131166
14777,64,Female,White,Legal,Engineer,4,17.9,Yes,Yes,New York,Yes,No,Yes,252781
14778,25,Male,White,HR,Leadership,3,17.7,No,Yes,New York,No,Yes,Yes,170333
14779,48,Female,Black,Engineering,Leadership,5,3.4,No,Yes,Chicago,Yes,No,Yes,125316
14780,38,Male,Black,Marketing,Manager,3,16.2,Yes,Yes,Austin,No,No,Yes,268462
14781,35,Female,Asian,Marketing,Analyst,3,3.7,No,Yes,Austin,No,No,Yes,195231
14782,31,Female,Black,Marketing,Analyst,5,12.2,Yes,No,Los Angeles,Yes,No,No,262480
14783,52,Male,Asian,Sales,Manager,3,7.0,No,No,Los Angeles,Yes,Yes,Yes,164921
14784,43,Female,Black,Sales,Leadership,4,9.9,No,Yes,Houston,Yes,No,No,169039
14785,59,Female,Indian,Sales,Analyst,1,7.8,No,No,Los Angeles,No,No,No,102661
14786,28,Male,Indian,Legal,Engineer,5,3.0,Yes,No,Houston,No,Yes,No,174614
14787,35,Male,White,Legal,Analyst,3,6.0,Yes,Yes,Los Angeles,No,Yes,No,213855
14788,23,Female,Indian,Engineering,Engineer,1,19.3,Yes,Yes,New York,No,No,Yes,230135
14789,52,Female,White,Marketing,Manager,4,8.1,No,No,Los Angeles,Yes,No,No,182189
14790,41,Male,Asian,HR,Leadership,3,17.4,No,Yes,Atlanta,Yes,Yes,Yes,146350
14791,45,Female,Indian,Finance,Analyst,2,10.0,No,Yes,New York,Yes,Yes,Yes,257818
14792,61,Female,Black,Finance,Leadership,4,10.2,Yes,Yes,Atlanta,No,Yes,No,111832
14793,57,Male,Indian,Marketing,Analyst,2,2.0,Yes,No,Chicago,Yes,No,Yes,239392
14794,36,Male,Asian,Marketing,Engineer,3,8.6,No,Yes,Austin,No,Yes,No,159930
14795,53,Male,Indian,Marketing,Specialist,1,11.1,No,No,Atlanta,No,Yes,No,267281
14796,53,Female,Indian,HR,Manager,5,2.5,No,No,Houston,No,No,No,241295
14797,37,Male,Black,Sales,Analyst,2,15.0,Yes,No,Austin,No,Yes,No,152993
14798,54,Male,Asian,Engineering,Analyst,3,5.6,No,No,Chicago,Yes,Yes,Yes,182326
14799,43,Male,White,Legal,Specialist,3,9.8,No,No,Austin,No,No,No,160820
14800,31,Male,Asian,Legal,Analyst,4,19.2,No,Yes,Chicago,Yes,No,No,110071
14801,54,Male,Indian,Sales,Engineer,1,10.0,No,Yes,Los Angeles,Yes,Yes,Yes,182662
14802,26,Male,Hispanic,Finance,Specialist,1,10.5,No,Yes,Chicago,No,Yes,Yes,234045
14803,33,Male,Black,Sales,Leadership,2,12.5,Yes,No,Austin,No,No,Yes,262019
14804,28,Female,Hispanic,Engineering,Engineer,4,16.9,No,No,Houston,No,Yes,Yes,140671
14805,46,Male,White,Marketing,Analyst,3,17.8,No,No,Chicago,No,No,No,193556
14806,42,Male,Indian,Finance,Manager,2,10.6,No,Yes,Chicago,No,No,Yes,171423
14807,46,Female,Hispanic,Legal,Leadership,2,7.4,No,Yes,Los Angeles,No,No,Yes,177264
14808,54,Female,White,Engineering,Leadership,2,9.9,Yes,No,Atlanta,Yes,Yes,No,200449
14809,57,Male,White,HR,Engineer,2,18.5,No,Yes,Chicago,No,Yes,Yes,90678
14810,46,Male,White,Marketing,Manager,5,1.7,No,Yes,New York,Yes,Yes,Yes,139077
14811,44,Male,Asian,Finance,Leadership,1,5.5,No,Yes,Atlanta,Yes,Yes,No,215885
14812,58,Male,Black,HR,Manager,5,15.2,No,No,Austin,No,No,No,234628
14813,45,Female,Black,Legal,Leadership,1,3.8,No,No,Atlanta,No,No,Yes,141836
14814,46,Female,Asian,Engineering,Engineer,1,2.6,No,No,Chicago,No,No,Yes,214914
14815,22,Male,White,Sales,Engineer,2,12.7,No,No,Austin,No,No,No,101020
14816,63,Male,Hispanic,Sales,Analyst,4,17.7,No,No,New York,Yes,No,Yes,165131
14817,58,Male,Indian,HR,Specialist,4,18.3,No,No,Austin,Yes,No,Yes,261036
14818,43,Male,Indian,Marketing,Manager,2,9.2,No,No,Chicago,Yes,Yes,No,145649
14819,42,Male,Black,Legal,Manager,4,7.3,No,Yes,Austin,Yes,No,No,247811
14820,31,Female,Hispanic,HR,Analyst,1,12.9,Yes,Yes,Chicago,No,Yes,No,151466
14821,56,Male,Black,HR,Leadership,3,17.6,No,No,Chicago,No,No,Yes,227881
14822,34,Female,Black,Sales,Leadership,3,15.3,No,Yes,Atlanta,Yes,No,Yes,240985
14823,64,Male,Black,Finance,Specialist,4,14.8,No,Yes,New York,Yes,No,Yes,285269
14824,57,Male,Indian,Sales,Leadership,3,14.7,No,No,Houston,Yes,No,No,261987
14825,40,Female,Hispanic,HR,Leadership,4,14.2,No,Yes,Chicago,No,No,Yes,225399
14826,56,Male,Hispanic,Legal,Manager,1,11.6,No,Yes,Austin,Yes,Yes,Yes,165076
14827,43,Male,Black,Engineering,Specialist,5,13.6,Yes,No,Los Angeles,Yes,No,Yes,112301
14828,64,Male,Asian,HR,Leadership,1,1.7,Yes,No,Chicago,No,No,No,259478
14829,62,Male,White,Legal,Leadership,3,2.0,Yes,Yes,New York,Yes,No,No,138708
14830,58,Female,Indian,Marketing,Leadership,1,9.4,Yes,No,Atlanta,No,No,No,210984
14831,29,Female,Asian,Sales,Leadership,5,12.0,No,No,Austin,No,No,Yes,144356
14832,52,Female,Black,Sales,Specialist,5,0.5,No,No,Chicago,No,No,Yes,138978
14833,36,Female,Hispanic,HR,Leadership,5,19.2,Yes,No,Houston,Yes,Yes,No,202774
14834,50,Male,Indian,Engineering,Engineer,3,3.4,Yes,Yes,Chicago,No,No,Yes,152164
14835,56,Female,Black,HR,Manager,2,1.7,No,Yes,Chicago,No,Yes,Yes,108042
14836,25,Male,Black,HR,Leadership,1,4.4,No,Yes,Atlanta,No,Yes,Yes,253816
14837,22,Male,Asian,Engineering,Specialist,5,16.4,No,No,Houston,Yes,No,No,278316
14838,34,Male,White,Marketing,Engineer,4,2.1,No,Yes,Atlanta,Yes,Yes,No,163780
14839,26,Male,Asian,Engineering,Specialist,4,19.4,Yes,Yes,Austin,Yes,No,No,242527
14840,36,Female,White,Legal,Leadership,4,6.6,Yes,Yes,Austin,Yes,No,Yes,88104
14841,61,Female,Black,Legal,Leadership,1,17.1,No,No,New York,No,Yes,No,216819
14842,23,Female,Asian,Marketing,Manager,4,19.2,Yes,Yes,Houston,No,No,Yes,201611
14843,25,Female,Hispanic,Legal,Specialist,2,11.3,Yes,No,Houston,No,No,Yes,253105
14844,48,Female,White,Engineering,Leadership,4,4.7,No,Yes,Austin,No,No,Yes,119833
14845,22,Male,Asian,Finance,Analyst,5,0.8,Yes,No,Houston,No,No,No,128531
14846,59,Male,White,Marketing,Analyst,1,9.9,No,No,Houston,No,Yes,No,237932
14847,42,Female,White,Finance,Specialist,5,11.9,Yes,Yes,New York,No,Yes,Yes,152575
14848,36,Male,Black,Finance,Specialist,4,9.6,Yes,Yes,Los Angeles,Yes,Yes,No,264078
14849,57,Female,White,Sales,Leadership,2,5.4,Yes,No,Chicago,Yes,Yes,No,268762
14850,32,Female,Hispanic,HR,Manager,1,12.2,Yes,No,New York,No,No,Yes,220068
14851,23,Male,Indian,Engineering,Analyst,4,5.2,No,Yes,Houston,Yes,Yes,No,143011
14852,24,Female,Asian,HR,Analyst,2,9.5,No,Yes,Houston,No,No,No,91879
14853,32,Female,Black,HR,Engineer,3,16.9,No,No,Austin,No,Yes,No,237209
14854,47,Male,Asian,Marketing,Leadership,1,18.7,No,No,Austin,Yes,Yes,Yes,243559
14855,53,Male,Asian,Sales,Leadership,4,6.4,No,No,Atlanta,No,No,Yes,181258
14856,29,Male,White,Legal,Engineer,1,11.4,No,No,New York,No,Yes,Yes,277046
14857,59,Female,Black,Marketing,Analyst,2,5.8,Yes,No,Los Angeles,No,Yes,No,114086
14858,31,Female,Indian,Marketing,Engineer,3,16.0,No,No,Chicago,No,No,Yes,118203
14859,58,Male,Indian,HR,Leadership,3,12.6,Yes,Yes,New York,Yes,No,No,97714
14860,61,Female,Black,Finance,Analyst,2,16.2,Yes,No,Atlanta,No,Yes,No,123145
14861,38,Female,Black,Marketing,Engineer,3,17.1,No,Yes,Houston,No,No,No,232269
14862,39,Male,White,Engineering,Engineer,5,5.7,Yes,Yes,Austin,No,No,No,222801
14863,64,Male,White,Legal,Manager,3,5.0,Yes,Yes,Chicago,Yes,No,Yes,170018
14864,59,Male,Black,Sales,Manager,4,14.3,No,Yes,Los Angeles,No,Yes,No,253083
14865,42,Female,Asian,Marketing,Engineer,2,13.0,Yes,Yes,Austin,Yes,No,Yes,199608
14866,24,Female,Indian,Marketing,Leadership,1,19.2,Yes,Yes,Houston,No,Yes,Yes,96420
14867,33,Male,Asian,Finance,Analyst,4,19.5,Yes,No,Houston,No,No,Yes,108232
14868,40,Male,White,HR,Manager,5,13.3,Yes,Yes,New York,Yes,Yes,Yes,210352
14869,31,Male,Asian,HR,Leadership,1,8.3,Yes,No,Chicago,Yes,Yes,Yes,163152
14870,48,Male,White,Sales,Leadership,2,6.1,No,No,New York,No,No,Yes,171716
14871,44,Male,Hispanic,HR,Engineer,1,19.2,No,Yes,Chicago,No,Yes,No,217245
14872,53,Female,Asian,Marketing,Manager,1,9.5,No,Yes,New York,Yes,Yes,No,190531
14873,27,Male,Indian,Marketing,Engineer,2,5.9,Yes,Yes,Los Angeles,No,No,No,172872
14874,34,Male,Black,HR,Engineer,3,18.7,No,Yes,Austin,No,No,No,243416
14875,46,Male,Black,Sales,Analyst,4,19.7,Yes,Yes,Chicago,Yes,No,Yes,112078
14876,60,Female,Black,Legal,Specialist,3,10.2,No,Yes,Los Angeles,Yes,Yes,Yes,276938
14877,39,Male,Indian,Engineering,Manager,3,4.1,No,Yes,Houston,Yes,No,Yes,155043
14878,31,Male,White,HR,Specialist,5,6.9,No,Yes,New York,No,No,No,204233
14879,53,Female,White,Legal,Analyst,2,11.8,No,Yes,Houston,No,No,No,200004
14880,32,Male,White,Marketing,Engineer,5,19.1,No,No,New York,No,Yes,Yes,125966
14881,44,Female,Hispanic,Legal,Specialist,1,3.5,Yes,No,Austin,Yes,Yes,Yes,173383
14882,49,Male,Black,Marketing,Manager,1,8.5,Yes,Yes,Atlanta,No,No,No,178526
14883,50,Male,Black,HR,Leadership,5,16.3,Yes,No,Houston,Yes,No,Yes,134502
14884,24,Female,White,Sales,Analyst,4,3.1,No,No,Chicago,No,Yes,No,180707
14885,46,Male,Asian,Marketing,Specialist,5,8.6,No,No,Los Angeles,Yes,Yes,No,287304
14886,28,Female,Asian,Finance,Engineer,4,16.3,No,No,Houston,Yes,No,Yes,114140
14887,54,Female,White,HR,Engineer,4,2.6,Yes,Yes,Houston,No,Yes,Yes,278062
14888,41,Male,Indian,Sales,Leadership,1,18.4,No,Yes,Los Angeles,Yes,No,No,141235
14889,53,Female,Hispanic,Sales,Leadership,1,8.3,No,Yes,Austin,No,No,No,142072
14890,48,Female,Asian,Marketing,Specialist,5,9.2,Yes,Yes,Atlanta,Yes,No,No,246408
14891,39,Male,White,Sales,Leadership,2,18.7,No,No,Austin,Yes,No,No,255154
14892,34,Female,Hispanic,Finance,Specialist,2,2.1,No,No,Los Angeles,No,Yes,Yes,237979
14893,27,Male,Indian,Marketing,Leadership,4,12.2,No,Yes,Chicago,Yes,Yes,Yes,90092
14894,46,Male,Hispanic,Finance,Manager,5,12.1,No,No,Atlanta,No,No,No,136611
14895,24,Male,Black,Marketing,Analyst,2,10.8,No,Yes,Houston,Yes,No,Yes,112757
14896,26,Female,Black,Finance,Leadership,4,17.2,No,No,Chicago,No,No,Yes,129342
14897,24,Male,Hispanic,Marketing,Analyst,1,14.6,Yes,Yes,Austin,No,Yes,No,114810
14898,64,Male,White,Legal,Analyst,1,18.8,No,Yes,Austin,Yes,No,No,144586
14899,29,Male,Black,Finance,Leadership,2,13.9,Yes,Yes,Los Angeles,Yes,No,No,250664
14900,27,Male,Black,Finance,Analyst,2,0.9,Yes,No,Houston,Yes,Yes,Yes,97342
14901,33,Male,White,Finance,Specialist,3,3.3,No,No,Houston,Yes,Yes,Yes,112355
14902,28,Male,Hispanic,Marketing,Engineer,5,14.0,No,Yes,Atlanta,Yes,Yes,No,211843
14903,39,Male,White,Marketing,Engineer,1,1.3,No,No,Austin,No,No,No,220598
